,character,line #,line
409,ARTHUR,409,She's not his ex.
410,ARIADNE,410,They're still together?
411,ARTHUR,411,"No. No, she's dead, Ariadne. What
you see in there is just his
projection of her."
412,ARIADNE,412,What was she like in real life?
413,ARTHUR,413,She was lovely.
414,SAITO,414,"Robert Fischer, 32. Heir to the
Fischer Morrow energy conglomerate.
He's spent his whole life being
groomed as successor-breaking up
his father's empire will take a
radical shift in his thinking."
415,COBB,415,What's your problem with Fischer?
416,SAITO,416,That's not your concern.
417,COBB,417,"This isn't the usual corporate
espionage, Mr. Saito. This is
inception. The seed of the idea we
plant will grow in this man's mind.
It'll change him. It might even
come to define him."
418,SAITO,418,"My sources suggest you might not
have always been so cautious."
419,COBB,419,"Then you need new sources, Mr.
Saito."
420,SAITO,420,"Fischer Morrow has the regulators
in their pockets. We're the last
company standing between them and
total energy dominance and we can
no longer compete. Soon they'll
control the energy supply of half
the world. They'll be able to
blackmail governments, dictate
policy. In effect, they become a
new superpower. The world needs
Robert Fischer to change his mind."
421,EAMES,421,"That's where we come in. How's
Robert Fischer's relationship to
his father?"
422,SAITO,422,"Rumor is the relationship is
complicated."
423,COBB,423,"We'll need more than rumor, Mr.
Saito."
424,EAMES,424,"Can you get me access to him?
Browning. Fischer senior's right-
hand man. Fischer junior's
godfather."
425,SAITO,425,"It should be possible. If you can
get the right references."
426,EAMES,426,"References are something of a
specialty for me, Mr. Saito."
427,YUSUF,427,"Come, come."
428,YUSUF,428,"Ah, yes. Mr. Cobb. I've heard so
very much about you."
429,YUSUF,429,please.
430,YUSUF,430,Bloody cats.
431,YUSUF,431,"You work using Somnacin, I think,
Mr. Cobb?"
432,COBB,432,"You're well informed, Mr. Yusuf."
433,COBB,433,Somnacin?
434,YUSUF,434,Yusuf's Somnacin.
435,COBB,435,As good as the real thing?
436,YUSUF,436,Better.
437,YUSUF,437,"Binds the dreamers tight. Let's
them dream as one. Makes it real.
Of course, if you'd prefer, you
could use Somnacin brand. If you
could explain to the international
control council what you wanted it
for."
438,YUSUF,438,You are seeking a chemist?
439,YUSUF,439,To formulate compounds for a job?
440,COBB,440,And to come into the held with us.
441,YUSUF,441,"I rarely go into the held, Mr.
Cobb."
442,COBB,442,"We need you there to tailor
compounds to our particular
requirements."
443,YUSUF,443,Which are?
444,COBB,444,Great depth.
445,YUSUF,445,A dream within a dream? Two levels?
446,COBB,446,Three.
447,YUSUF,447,"Not possible. That many dreams
within dreams would be too
unstable."
448,COBB,448,"I've done it before. You just have
to add a sedative."
449,YUSUF,449,"A powerful sedative. How many team
members?"
450,COBB,450,Five.
451,SAITO,451,Six.
452,SAITO,452,"The only way to know you've done
the job is if I go in with you."
453,COBB,453,"There's no room for tourists on
these jobs, Mr. Saito."
454,SAITO,454,"This time, it would seem there is."
455,YUSUF,455,Of course. I use it every day.
456,COBB,456,For what?
457,YUSUF,457,"Perhaps... you will not want to
see."
458,EAMES,458,"Eighteen, twenty-all connected,
bloody hell."
459,YUSUF,459,"They come every day. To share the
dream."
460,YUSUF,460,See? Very stable.
461,COBB,461,How long do they dream?
462,YUSUF,462,"Three, four hours. Every day."
463,COBB,463,How long in dream time?
464,YUSUF,464,"With this compound... about forty
hours. Each and every day."
