,character,line #,line
360,BEN,360,"We haven't that much with us. But we
could pay you two thousand now, plus
fifteen when we reach Alderaan."
361,HAN,361,"Seventeen, huh!"
362,HAN,362,"Okay. You guys got yourself a ship.
We'll leave as soon as you're ready.
Docking bay Ninety-four."
363,BEN,363,Ninety-four.
364,HAN,364,"Looks like somebody's beginning to
take an interest in your handiwork."
365,TROOPER,365,"All right, we'll check it out."
366,HAN,366,"Seventeen thousand! Those guys must
really be desperate. This could really
save my neck. Get back to the ship
and get her ready."
367,BEN,367,You'll have to sell your speeder.
368,LUKE,368,"That's okay. I'm never coming back
to this planet again."
369,GREEDO,369,"Going somewhere, Solo?"
370,HAN,370,"Yes, Greedo. As a matter of fact, I
was just going to see your boss.
Tell Jabba that I've got his money."
371,GREEDO,371,"It's too late. You should have paid
him when you had the chance. Jabba's
put a price on your head, so large
that every bounty hunter in the galaxy
will be looking for you. I'm lucky I
found you first."
372,HAN,372,"Yeah, but this time I got the money."
373,GREEDO,373,"If you give it to me, I might forget
I found you."
374,HAN,374,I don't have it with me. Tell Jabba...
375,GREEDO,375,"Jabba's through with you. He has no
time for smugglers who drop their
shipments at the first sign of an
Imperial cruiser."
376,HAN,376,"Even I get boarded sometimes. Do you
think I had a choice?"
377,GREEDO,377,"You can tell that to Jabba. He may
only take your ship."
378,HAN,378,Over my dead body.
379,GREEDO,379,"That's the idea. I've been looking
forward to killing you for a long
time."
380,HAN,380,"Yes, I'll bet you have."
381,HAN,381,Sorry about the mess.
382,VADER,382,"Her resistance to the mind probe is
considerable. It will be some time
before we can extract any information
from her."
383,IMPERIAL OFFICER,383,"The final check-out is complete. All
systems are operational. What course
shall we set?"
384,TARKIN,384,"Perhaps she would respond to an
alternative form of persuasion."
385,VADER,385,What do you mean?
386,TARKIN,386,"I think it is time we demonstrate
the full power of this station."
387,TARKIN,387,"Set your course for Princess Leia's
home planet of Alderaan."
388,TROOPER,388,With pleasure.
389,THREEPIO,389,"Lock the door, Artoo."
390,TROOPER,390,"All right, check that side of the
street. It's secure. Move on to the
next door."
391,THREEPIO,391,"I would much rather have gone with
Master Luke than stay here with you.
I don't know what all the trouble is
about, but I'm sure it must be your
fault."
392,THREEPIO,392,You watch your language!
393,LUKE,393,"He says it's the best he can do.
Since the XP-38 came out, they're
just not in demand."
394,BEN,394,It will be enough.
395,BEN,395,"If the ship's as fast as he's
boasting, we ought to do well."
396,JABBA,396,"Come on out, Solo!"
397,HAN,397,"I've been waiting for you, Jabba."
398,JABBA,398,I expected you would be.
399,HAN,399,I'm not the type to run.
400,JABBA,400,"Han, my boy, there are times when
you disappoint me... why haven't you
paid me? And why did you have to fry
poor Greedo like that... after all
we've been through together."
401,HAN,401,You sent Greedo to blast me.
402,JABBA,402,"Han, why you're the best smuggler in
the business. You're too valuable to
fry. He was only relaying my concern
at your delays. He wasn't going to
blast you."
403,HAN,403,"I think he thought he was. Next time
don't send one of those twerps. If
you've got something to say to me,
come see me yourself."
404,JABBA,404,"Han, Han! If only you hadn't had to
dump that shipment of spice... you
understand I just can't make an
exception. Where would I be if every
pilot who smuggled for me dumped
their shipment at the first sign of
an Imperial starship? It's not good
business."
405,HAN,405,"You know, even I get boarded
sometimes, Jabba. I had no choice,
but I've got a charter now and I can
pay you back, plus a little extra. I
just need some more time."
406,JABBA,406,"Put your blasters away. Han, my boy,
I'm only doing this because you're
the best and I need you. So, for an
extra, say twenty percent I'll give
you a little more time... but this
is it. If you disappoint me again,
I'll put a price on your head so
large you won't be able to go near a
civilized system for the rest of
your short life."
407,HAN,407,"Jabba, I'll pay you because it's my
pleasure."
408,LUKE,408,What a piece of junk.
409,HAN,409,"She'll make point five beyond the
speed of light. She may not look
like much, but she's got it where it
counts, kid. I've added some special
modifications myself."
410,HAN,410,"We're a little rushed, so if you'll
hurry aboard we'll get out of here."
411,THREEPIO,411,"Hello, sir."
412,TROOPER,412,Which way?
413,TROOPER,413,"All right, men. Load your weapons!"
414,TROOPER,414,Stop that ship!
415,TROOPER,415,Blast 'em!
416,HAN,416,"Chewie, get us out of here!"
417,THREEPIO,417,"Oh, my. I'd forgotten how much I
hate space travel."
418,HAN,418,"It looks like an Imperial cruiser.
Our passengers must be hotter than I
thought. Try and hold them off. Angle
the deflector shield while I make
the calculations for the jump to
light speed."
419,HAN,419,"Stay sharp! There are two more coming
in; they're going to try to cut us
off."
420,LUKE,420,"Why don't you outrun them? I thought
you said this thing was fast."
421,HAN,421,"Watch your mouth, kid, or you're
going to find yourself floating home.
We'll be safe enough once we make
the jump to hyperspace. Besides, I
know a few maneuvers. We'll lose
them!"
422,HAN,422,Here's where the fun begins!
423,BEN,423,"How long before you can make the
jump to light speed?"
424,HAN,424,"It'll take a few moments to get the
coordinates from the navi-computer."
425,LUKE,425,"Are you kidding? At the rate they're
gaining..."
426,HAN,426,"Traveling through hyperspace isn't
like dusting crops, boy! Without
precise calculations we could fly
right through a star or bounce too
close to a supernova and that'd end
your trip real quick, wouldn't it?"
427,LUKE,427,What's that flashing?
428,HAN,428,"We're losing our deflector shield.
Go strap yourself in, I'm going to
make the jump to light speed."
429,MOTTI,429,We've entered the Alderaan system.
430,LEIA,430,"Governor Tarkin, I should have
expected to find you holding Vader's
leash. I recognized your foul stench
when I was brought on board."
431,TARKIN,431,"Charming to the last. You don't know
how hard I found it signing the order
to terminate your life!"
432,LEIA,432,"I surprised you had the courage to
take the responsibility yourself!"
433,TARKIN,433,"Princess Leia, before your execution
I would like you to be my guest at a
ceremony that will make this battle
station operational. No star system
will dare oppose the Emperor now."
434,LEIA,434,"The more you tighten your grip,
Tarkin, the more star systems will
slip through your fingers."
435,TARKIN,435,"Not after we demonstrate the power
of this station. In a way, you have
determined the choice of the planet
that'll be destroyed first. Since
you are reluctant to provide us with
the location of the Rebel base, I
have chosen to test this station's
destructive power... on your home
planet of Alderaan."
436,LEIA,436,"No! Alderaan is peaceful. We have no
weapons. You can't possibly..."
437,TARKIN,437,"You would prefer another target? A
military target? Then name the system!"
438,TARKIN,438,"I grow tired of asking this. So it'll
be the last time. Where is the Rebel
base?"
439,LEIA,439,Dantooine.
440,LEIA,440,They're on Dantooine.
441,TARKIN,441,"There. You see Lord Vader, she can
be reasonable."
442,TARKIN,442,"Continue with the operation. You may
fire when ready."
443,LEIA,443,What?
444,TARKIN,444,"You're far too trusting. Dantooine
is too remote to make an effective
demonstration. But don't worry. We
will deal with your Rebel friends
soon enough."
445,LEIA,445,No!
446,VADER,446,Commence primary ignition.
447,LUKE,447,Are you all right? What's wrong?
448,BEN,448,"I felt a great disturbance in the
Force... as if millions of voices
suddenly cried out in terror and
were suddenly silenced. I fear
something terrible has happened."
449,BEN,449,"You'd better get on with your
exercises."
450,HAN,450,"Well, you can forget your troubles
with those Imperial slugs. I told
you I'd outrun 'em."
451,HAN,451,Don't everyone thank me at once.
452,HAN,452,"Anyway, we should be at Alderaan
about oh-two-hundred hours."
453,THREEPIO,453,"Now be careful, Artoo."
454,THREEPIO,454,"He made a fair move. Screaming about
it won't help you."
455,HAN,455,"Let him have it. It's not wise to
upset a Wookiee."
456,THREEPIO,456,"But sir, nobody worries about
upsetting a droid."
457,HAN,457,"That's 'cause droids don't pull
people's arms out of their socket
when they lose. Wookiees are known
to do that."
458,THREEPIO,458,"I see your point, sir. I suggest a
new strategy, Artoo. Let the Wookiee
win."
459,BEN,459,"Remember, a Jedi can feel the Force
flowing through him."
460,LUKE,460,You mean it controls your actions?
461,BEN,461,"Partially. But it also obeys your
commands."
462,HAN,462,"Hokey religions and ancient weapons
are no match for a good blaster at
your side, kid."
463,LUKE,463,"You don't believe in the Force, do
you?"
464,HAN,464,"Kid, I've flown from one side of
this galaxy to the other. I've seen
a lot of strange stuff, but I've
never seen anything to make me believe
there's one all-powerful force
controlling everything. There's no
mystical energy field that controls
my destiny."
465,HAN,465,"It's all a lot of simple tricks and
nonsense."
466,BEN,466,"I suggest you try it again, Luke."
467,BEN,467,"This time, let go your conscious
self and act on instinct."
468,LUKE,468,"With the blast shield down, I can't
even see. How am I supposed to fight?"
469,BEN,469,"Your eyes can deceive you. Don't
trust them."
470,BEN,470,Stretch out with your feelings.
471,BEN,471,"You see, you can do it."
472,HAN,472,I call it luck.
473,BEN,473,"In my experience, there's no such
thing as luck."
474,HAN,474,"Look, going good against remotes is
one thing. Going good against the
living? That's something else."
475,HAN,475,"Looks like we're coming up on
Alderaan."
476,LUKE,476,"You know, I did feel something. I
could almost see the remote."
477,BEN,477,"That's good. You have taken your
first step into a larger world."
478,TARKIN,478,Yes.
479,OFFICER CASS,479,"Our scout ships have reached
Dantooine. They found the remains of
a Rebel base, but they estimate that
it has been deserted for some time.
They are now conducting an extensive
search of the surrounding systems."
480,TARKIN,480,She lied! She lied to us!
481,VADER,481,"I told you she would never consciously
betray the Rebellion."
482,TARKIN,482,Terminate her... immediately!
483,HAN,483,"Stand by, Chewie, here we go. Cut in
the sublight engines."
484,HAN,484,"What the...? Aw, we've come out of
hyperspace into a meteor shower.
Some kind of asteroid collision.
It's not on any of the charts."
485,LUKE,485,What's going on?
486,HAN,486,"Our position is correct, except...
no, Alderaan!"
487,LUKE,487,What do you mean? Where is it?
488,HAN,488,"Thats what I'm trying to tell you,
kid. It ain't there. It's been totally
blown away."
489,LUKE,489,What? How?
490,BEN,490,Destroyed... by the Empire!
491,HAN,491,"The entire starfleet couldn't destroy
the whole planet. It'd take a thousand
ships with more fire power than
I've..."
492,HAN,492,There's another ship coming in.
493,LUKE,493,Maybe they know what happened.
494,BEN,494,It's an Imperial fighter.
495,LUKE,495,It followed us!
496,BEN,496,No. It's a short range fighter.
497,HAN,497,"There aren't any bases around here.
Where did it come from?"
498,LUKE,498,"It sure is leaving in a big hurry.
If they identify us, we're in big
trouble."
499,HAN,499,"Not if I can help it. Chewie...jam
it's transmissions."
500,BEN,500,"It'd be as well to let it go. It's
too far out of range."
501,HAN,501,Not for long...
502,BEN,502,"A fighter that size couldn't get
this deep into space on its own."
503,LUKE,503,"It must have gotten lost, been part
of a convoy or something."
504,HAN,504,"Well, he ain't going to be around
long enough to tell anyone about us."
505,LUKE,505,"Look at him. He's headed for that
small moon."
506,HAN,506,"I think I can get him before he gets
there... he's almost in range."
507,BEN,507,That's no moon! It's a space station.
508,HAN,508,It's too big to be a space station.
509,LUKE,509,I have a very bad feeling about this.
510,HAN,510,"Yeah, I think your right. Full
reverse! Chewie, lock in the auxiliary
power."
511,LUKE,511,Why are we still moving towards it?
512,HAN,512,"We're caught in a tractor beam! It's
pulling us in!"
513,LUKE,513,"But there's gotta be something you
can do!"
514,HAN,514,"There's nothin' I can do about it,
kid. I'm in full power. I'm going to
have to shut down. But they're not
going to get me without a fight!"
515,BEN,515,"You can't win. But there are
alternatives to fighting."
516,OFFICER,516,To you stations!
517,OFFICER,517,Come with me.
518,OFFICER,518,"Close all outboard shields! Close
all outboard shields!"
519,TARKIN,519,Yes.
520,VOICE,520,"We've captured a freighter entering
the remains of the Alderaan system.
It's markings match those of a ship
that blasted its way out of Mos
Eisley."
521,VADER,521,"They must be trying to return the
stolen plans to the princess. She
may yet be of some use to us."
522,VOICE,522,"Unlock one-five-seven and nine.
Release charges."
523,OFFICER,523,"There's no one on board, sir.
According to the log, the crew
abandoned ship right after takeoff.
It must be a decoy, sir. Several of
the escape pods have been jettisoned."
524,VADER,524,Did you find any droids?
525,OFFICER,525,"No, sir. If there were any on board,
they must also have jettisoned."
526,VADER,526,"Send a scanning crew on board. I
want every part of this ship checked."
527,OFFICER,527,"Yes, sir."
528,VADER,528,"I sense something... a presence I
haven't felt since..."
529,OFFICER,529,"Get me a scanning crew in here on
the double. I want every part of
this ship checked!"
530,LUKE,530,"Boy, it's lucky you had these
compartments."
531,HAN,531,"I use them for smuggling. I never
thought I'd be smuggling myself in
them. This is ridiculous. Even if I
could take off, I'd never get past
the tractor beam."
532,BEN,532,Leave that to me!
533,HAN,533,"Damn fool. I knew that you were going
to say that!"
534,BEN,534,"Who's the more foolish... the fool
or the fool who follows him?"
535,TROOPER,535,"The ship's all yours. If the scanners
pick up anything, report it
immediately. All right, let's go."
536,HAN'S VOICE,536,"Hey down there, could you give us a
hand with this?"
537,GANTRY OFFICER,537,"TX-four-one-two. Why aren't you at
your post? TX-four-one-two, do you
copy?"
538,GANTRY OFFICER,538,"Take over. We've got a bad
transmitter. I'll see what I can do."
539,LUKE,539,"You know, between his howling and
your blasting everything in sight,
it's a wonder the whole station
doesn't know we're here."
540,HAN,540,"Bring them on! I prefer a straight
fight to all this sneaking around."
541,THREEPIO,541,"We found the computer outlet, sir."
542,BEN,542,"Plug in. He should be able to
interpret the entire Imperial computer
network."
543,THREEPIO,543,"He says he's found the main computer
to power the tractor beam that's
holding the ship here. He'll try to
make the precise location appear on
the monitor."
544,THREEPIO,544,"The tractor beam is coupled to the
main reactor in seven locations. A
power loss at one of the terminals
will allow the ship to leave."
545,BEN,545,"I don't think you boys can help. I
must go alone."
546,HAN,546,"Whatever you say. I've done more
that I bargained for on this trip
already."
547,LUKE,547,I want to go with you.
548,BEN,548,"Be patient, Luke. Stay and watch
over the droids."
549,LUKE,549,But he can...
550,BEN,550,"They must be delivered safely or
other star systems will suffer the
same fate as Alderaan. Your destiny
lies along a different path than
mine. The Force will be with you...
always!"
551,HAN,551,"Boy you said it, Chewie."
552,HAN,552,Where did you dig up that old fossil?
553,LUKE,553,Ben is a great man.
554,HAN,554,"Yeah, great at getting us into
trouble."
555,LUKE,555,I didn't hear you give any ideas...
556,HAN,556,"Well, anything would be better than
just hanging around waiting for him
to pick us up..."
557,LUKE,557,Who do you think...
558,LUKE,558,What is it?
559,THREEPIO,559,"I'm afraid I'm not quite sure, sir.
He says ""I found her"", and keeps
repeating, ""She's here."""
560,LUKE,560,"Well, who... who has he found?"
561,THREEPIO,561,Princess Leia.
562,LUKE,562,The princess? She's here?
563,HAN,563,Princess? What's going on?
564,THREEPIO,564,"Level five. Detention block A A-twenty-
three. I'm afraid she's scheduled to
be terminated."
565,LUKE,565,"Oh, no! We've got to do something."
566,HAN,566,What are you talking about?
567,LUKE,567,"The droid belongs to her. She's the
one in the message... We've got to
help her."
568,HAN,568,"Now, look, don't get any funny ideas.
The old man wants us to wait right
here."
569,LUKE,569,"But he didn't know she was here.
Look, will you just find a way back
into the detention block?"
570,HAN,570,I'm not going anywhere.
571,LUKE,571,"They're going to execute her. Look,
a few minutes ago you said you didn't
want to just wait here to be captured.
Now all you want to do is stay."
572,HAN,572,"Marching into the detention area is
not what I had in mind."
573,LUKE,573,But they're going to kill her!
574,HAN,574,Better her than me...
575,LUKE,575,She's rich.
576,HAN,576,Rich?
577,LUKE,577,"Yes. Rich, powerful! Listen, if you
were to rescue her, the reward would
be..."
578,HAN,578,What?
579,LUKE,579,Well more wealth that you can imagine.
580,HAN,580,"I don't know, I can imagine quite a
bit!"
581,LUKE,581,You'll get it!
582,HAN,582,I better!
583,LUKE,583,You will...
584,HAN,584,"All right, kid. But you'd better be
right about this."
585,LUKE,585,All right.
586,HAN,586,What's your plan?
587,LUKE,587,"Uh... Threepio, hand me those binders
there will you?"
588,LUKE,588,"Okay. Now, I'm going to put these on
you."
589,LUKE,589,"Okay. Han, you put these on."
590,HAN,590,"Don't worry, Chewie. I think I know
what he has in mind."
591,THREEPIO,591,"Master Luke, sir! Pardon me for
asking... but, ah... what should
Artoo and I do if we're discovered
here?"
592,LUKE,592,Lock the door!
593,HAN,593,And hope they don't have blasters.
594,THREEPIO,594,That isn't very reassuring.
595,LUKE,595,I can't see a thing in this helmet.
596,HAN,596,This is not going to work.
597,LUKE,597,Why didn't you say so before?
598,HAN,598,I did say so before!
599,OFFICER,599,Where are you taking this... thing?
600,LUKE,600,"Prisoner transfer from Block one-one-
three-eight."
601,OFFICER,601,"I wasn't notified. I'll have to clear
it."
602,HAN,602,Look out! He's loose!
603,LUKE,603,He's going to pull us all apart.
604,HAN,604,Go get him!
605,HAN,605,"We've got to find out which cell
this princess of yours is in. Here
it is... cell twenty-one-eight-seven.
You go get her. I'll hold them here."
606,HAN,606,"Everything is under control. Situation
normal."
607,INTERCOM VOICE,607,What happened?
608,HAN,608,"Uh... had a slight weapons
malfunction. But, uh, everything's
perfectly all right now. We're fine.
We're all fine here, now, thank you.
How are you?"
609,INTERCOM VOICE,609,We're sending a squad up.
610,HAN,610,"Uh, uh, negative. We had a reactor
leak here now. Give us a few minutes
to lock it down. Large leak... very
dangerous."
611,INTERCOM VOICE,611,"Who is this? What's your operating
number?"
612,HAN,612,Boring conversation anyway.
613,HAN,613,Luke! We're going to have company!
614,LEIA,614,"Aren't you a little short to be a
stormtrooper?"
615,LUKE,615,"What? Oh... the uniform. I'm Luke
Skywalker. I'm here to rescue you."
616,LEIA,616,You're who?
617,LUKE,617,"I'm here to rescue you. I've got
your R2 unit. I'm here with Ben
Kenobi."
618,LEIA,618,Ben Kenobi is here! Where is he?
619,LUKE,619,Come on!
620,VADER,620,He is here...
621,TARKIN,621,"Obi-Wan Kenobi! What makes you think
so?"
622,VADER,622,"A tremor in the Force. The last time
I felt it was in the presence of my
old master."
623,TARKIN,623,Surely he must be dead by now.
624,VADER,624,"Don't underestimate the power of the
Force."
625,TARKIN,625,"The Jedi are extinct, their fire has
gone out of the universe. You, my
friend, are all that's left of their
religion."
626,TARKIN,626,Yes.
627,INTERCOM VOICE,627,"Governor Tarkin, we have an emergency
alert in detention block A A-twenty-
three."
628,TARKIN,628,"The princess! Put all sections on
alert!"
629,VADER,629,"Obi-Wan is here. The Force is with
him."
630,TARKIN,630,"If you're right, he must not be
allowed to escape."
631,VADER,631,"Escape is not his plan. I must face
him alone."
632,HAN,632,Chewie!
633,HAN,633,Get behind me! Get behind me!
634,HAN,634,Can't get out that way.
635,LEIA,635,"Looks like you managed to cut off
our only escape route."
636,HAN,636,"Maybe you'd like it back in your
cell, Your Highness."
637,LUKE,637,See-Threepio! See-Threepio!
638,THREEPIO,638,Yes sir?
639,LUKE,639,"We've been cut off! Are there any
other ways out of the cell bay?...
What was that? I didn't copy!"
640,THREEPIO,640,"I said, all systems have been alerted
to your presence, sir. The main
entrance seems to be the only way in
or out; all other information on
your level is restricted."
641,TROOPER VOICE,641,Open up in there!
642,THREEPIO,642,"Oh, no!"
643,LUKE,643,There isn't any other way out.
644,HAN,644,"I can't hold them off forever! Now
what?"
645,LEIA,645,"This is some rescue. When you came
in here, didn't you have a plan for
getting out?"
646,HAN,646,"He's the brains, sweetheart."
647,LUKE,647,"Well, I didn't..."
648,HAN,648,What the hell are you doing?
649,LEIA,649,"Somebody has to save our skins. Into
the garbage chute, wise guy."
650,HAN,650,"Get in there you big furry oaf! I
don't care what you smell! Get in
there and don't worry about it."
651,HAN,651,"Wonderful girl! Either I'm going to
kill her or I'm beginning to like
her. Get in there!"
652,HAN,652,"Oh! The garbage chute was a really
wonderful idea. What an incredible
smell you've discovered! Let's get
out of here! Get away from there..."
653,LUKE,653,No! wait!
654,LUKE,654,"Will you forget it? I already tried
it. It's magnetically sealed!"
655,LEIA,655,"Put that thing away! You're going to
get us all killed."
656,HAN,656,"Absolutely, Your Worship. Look, I
had everything under control until
you led us down here. You know, it's
not going to take them long to figure
out what happened to us."
657,LEIA,657,It could be worse...
658,HAN,658,It's worse.
659,LUKE,659,There's something alive in here!
660,HAN,660,That's your imagination.
661,LUKE,661,"Something just moves past my leg!
Look! Did you see that?"
662,HAN,662,What?
663,LUKE,663,Help!
664,HAN,664,Luke! Luke! Luke!
665,LEIA,665,Luke!
666,LEIA,666,"Luke, Luke, grab a hold of this."
667,LUKE,667,"Blast it, will you! My gun's jammed."
668,HAN,668,Where?
669,LUKE,669,Anywhere! Oh!!
670,HAN,670,Luke! Luke!
671,LEIA,671,Grab him!
672,LEIA,672,What happened?
673,LUKE,673,"I don't know, it just let go of me
and disappeared..."
674,HAN,674,"I've got a very bad feeling about
this."
675,LUKE,675,The walls are moving!
676,LEIA,676,"Don't just stand there. Try to brace
it with something."
677,LUKE,677,Wait a minute!
678,LUKE,678,"Threepio! Come in Threepio! Threepio!
Where could he be?"
679,FIRST TROOPER,679,Take over!
680,FIRST TROOPER,680,See to him! Look there!
681,THREEPIO,681,"They're madmen! They're heading for
the prison level. If you hurry, you
might catch them."
682,FIRST OFFICER,682,Follow me! You stand guard.
683,THREEPIO,683,Come on!
684,THREEPIO,684,"Oh! All this excitement has overrun
the circuits of my counterpart here.
If you don't mind, I'd like to take
him down to maintenance."
685,TROOPER,685,All right.
686,LUKE,686,"Threepio! Come in, Threepio! Threepio!"
687,HAN,687,Get to the top!
688,LEIA,688,I can't
689,LUKE,689,"Where could he be? Threepio! Threepio,
will you come in?"
690,THREEPIO,690,"They aren't here! Something must
have happened to them. See if they've
been captured."
691,THREEPIO,691,Hurry!
692,HAN,692,"One thing's for sure. We're all going
to be a lot thinner!"
693,HAN,693,Get on top of it!
694,LEIA,694,I'm trying!
695,THREEPIO,695,"Thank goodness, they haven't found
them! Where could they be?"
696,THREEPIO,696,"Use the comlink? Oh, my! I forgot I
turned it off!"
697,THREEPIO,697,"Are you there, sir?"
698,LUKE,698,Threepio!
699,THREEPIO,699,We've had some problems...
700,LUKE,700,"Will you shut up and listen to me?
Shut down all garbage mashers on the
detention level, will you? Do you
copy?"
701,LUKE,701,"Shut down all the garbage mashers on
the detention level."
702,LUKE,702,"Shut down all the garbage mashers on
the detention level."
703,THREEPIO,703,No. Shut them all down! Hurry!
704,THREEPIO,704,"Listen to them! They're dying, Artoo!
Curse my metal body! I wasn't fast
enough. It's all my fault! My poor
master!"
705,LUKE,705,"Threepio, we're all right!"
706,LUKE,706,We're all right. You did great.
707,LUKE,707,"Hey... hey, open the pressure
maintenance hatch on unit number...
where are we?"
708,HAN,708,Three-two-six-eight-two-seven.
709,HAN,709,"If we can just avoid any more female
advice, we ought to be able to get
out of here."
710,LUKE,710,"Well, let's get moving!"
711,HAN,711,Where are you going?
712,LEIA,712,"No, wait. They'll hear!"
713,HAN,713,"Come here, you big coward!"
714,HAN,714,Chewie! Come here!
715,LEIA,715,"Listen. I don't know who you are, or
where you came from, but from now
on, you do as I tell you. Okay?"
716,HAN,716,"Look, Your Worshipfulness, let's get
one thing straight! I take orders
from one person! Me!"
717,LEIA,717,It's a wonder you're still alive.
718,LEIA,718,"Will somebody get this big walking
carpet out of my way?"
719,HAN,719,No reward is worth this.
720,OFFICER,720,"Secure this area until the alert is
canceled."
721,FIRST TROOPER,721,Give me regular reports.
722,FIRST TROOPER,722,Do you know what's going on?
723,SECOND TROOPER,723,Maybe it's another drill.
724,SECOND TROOPER,724,What was that?
725,FIRST TROOPER,725,"Oh, it's nothing. Don't worry about
it."
726,HAN,726,There she is.
727,LUKE,727,"See-Threepio, do you copy?"
728,THREEPIO,728,"For the moment. Uh, we're in the
main hangar across from the ship."
729,LUKE,729,We're right above you. Stand by.
730,LEIA,730,"You came in that thing? You're braver
that I thought."
731,HAN,731,Nice! Come on!
732,FIRST TROOPER,732,It's them! Blast them!
733,HAN,733,Get back to the ship!
734,LUKE,734,Where are you going? Come back!
735,LEIA,735,He certainly has courage.
736,LUKE,736,"What good will it do us if he gets
himself killed? Come on!"
737,LUKE,737,I think we took a wrong turn.
738,LEIA,738,There's no lock!
739,LUKE,739,That oughta hold it for a while.
740,LEIA,740,"Quick, we've got to get across. Find
the control that extends the bridge."
741,LUKE,741,"Oh, I think I just blasted it."
742,LEIA,742,They're coming through!
743,LUKE,743,"Here, hold this."
744,LEIA,744,Here they come!
745,LEIA,745,For luck!
746,THREEPIO,746,Where could they be?
747,TROOPER,747,Close the blast doors!
748,TROOPER,748,"Open the blast doors! Open the blast
doors!"
749,VADER,749,"I've been waiting for you, Obi-Wan.
We meet again, at last. The circle
is now complete."
750,VADER,750,"When I left you, I was but the
learner; now I am the master."
751,BEN,751,"Only a master of evil, Darth."
752,VADER,752,"Your powers are weak, old man."
753,BEN,753,"You can't win, Darth. If you strike
me down, I shall become more powerful
than you can possibly imagine."
754,HAN,754,Didn't we just leave this party?
755,HAN,755,What kept you?
756,LEIA,756,We ran into some old friends.
757,LUKE,757,Is the ship all right?
758,HAN,758,"Seems okay, if we can get to it.
Just hope the old man got the tractor
beam out of commission."
759,LUKE,759,Look!
760,THREEPIO,760,"Come on, Artoo, we're going!"
761,HAN,761,Now's our chance! Go!
762,LUKE,762,No!
763,HAN,763,Come on!
764,LEIA,764,"Come on! Luke, its too late!"
765,HAN,765,Blast the door! Kid!
766,BEN'S VOICE,766,"Run, Luke! Run!"
767,HAN,767,"I hope the old man got that tractor
beam out if commission, or this is
going to be a real short trip. Okay,
hit it!"
768,HAN,768,"We're coming up on the sentry ships.
Hold 'em off! Angle the deflector
shields while I charge up the main
guns!"
769,LUKE,769,I can't believe he's gone.
770,LEIA,770,"There wasn't anything you could have
done."
771,HAN,771,"Come on, buddy, we're not out of
this yet!"
772,HAN,772,"You in, kid? Okay, stay sharp!"
773,LEIA,773,Here they come!
774,LUKE,774,They're coming in too fast!
775,THREEPIO,775,Oooh!
776,LEIA,776,We've lost lateral controls.
777,HAN,777,"Don't worry, she'll hold together."
778,HAN,778,"You hear me, baby? Hold together!"
779,LUKE,779,Got him! I got him!
780,HAN,780,Great kid! Don't get cocky.
781,LEIA,781,"There are still two more of them out
there!"
782,LUKE,782,That's it! We did it!
783,LEIA,783,We did it!
784,THREEPIO,784,Help! I think I'm melting!
785,THREEPIO,785,This is all your fault.
786,TARKIN,786,Are they away?
787,VADER,787,"They have just made the jump into
hyperspace."
788,TARKIN,788,"You're sure the homing beacon is
secure aboard their ship? I'm taking
an awful risk, Vader. This had better
work."
789,HAN,789,"Not a bad bit of rescuing, huh? You
know, sometimes I even amaze myself."
790,LEIA,790,"That doesn't sound too hard. Besides,
they let us go. It's the only
explanation for the ease of our
escape."
791,HAN,791,Easy... you call that easy?
792,LEIA,792,Their tracking us!
793,HAN,793,"Not this ship, sister."
794,LEIA,794,"At least the information in Artoo is
still intact."
795,HAN,795,"What's so important? What's he
carrying?"
796,LEIA,796,"The technical readouts of that battle
station. I only hope that when the
data is analyzed, a weakness can be
found. It's not over yet!"
797,HAN,797,"It is for me, sister! Look, I ain't
in this for your revolution, and I'm
not in it for you, Princess. I expect
to be well paid. I'm in it for the
money!"
798,LEIA,798,"You needn't worry about your reward.
If money is all that you love, then
that's what you'll receive!"
799,LEIA,799,"Your friend is quite a mercenary. I
wonder if he really cares about
anything... or anyone."
800,LUKE,800,I care!
801,LUKE,801,"So... what do you think of her, Han?"
802,HAN,802,"I'm trying not to, kid!"
803,LUKE,803,Good...
804,HAN,804,"Still, she's got a lot of spirit. I
don't know, what do you think? Do
you think a princess and a guy like
me..."
805,LUKE,805,No!
806,WILLARD,806,You're safe! We had feared the worst.
807,WILLARD,807,"When we heard about Alderaan, we
were afraid that you were... lost
along with your father."
808,LEIA,808,"We don't have time for our sorrows,
Commander. The battle station has
surely tracked us here."
809,LEIA,809,"It's the only explanation for the
ease of our escape. You must use the
information in this R2 unit to plan
the attack. It is our only hope."
810,TARKIN,810,Yes.
811,DODONNA,811,"The battle station is heavily shielded
and carries a firepower greater than
half the star fleet. It's defenses
are designed around a direct large-
scale assault. A small one-man fighter
should be able to penetrate the outer
defense."
812,GOLD LEADER,812,"Pardon me for asking, sir, but what
good are snub fighters going to be
against that?"
813,DODONNA,813,"Well, the Empire doesn't consider a
small one-man fighter to be any
threat, or they'd have a tighter
defense. An analysis of the plans
provided by Princess Leia has
demonstrated a weakness in the battle
station."
814,DODONNA,814,"The approach will not be easy. You
are required to maneuver straight
down this trench and skim the surface
to this point. The target area is
only two meters wide. It's a small
thermal exhaust port, right below
the main port. The shaft leads
directly to the reactor system. A
precise hit will start a chain
reaction which should destroy the
station."
