,character,line #,line
200,extremely,200,"susceptible to
suggestion. Later, as they grow,
follows madness, paralysis -- and
death. These are pets, of course --
not"
201,quite,201,domesticated.
202,CHEKOV,202,"Khan, listen to me! Captain Kirk
was only doing his duty! You --"
203,KHAN,203,"There is some pain at first, I am
told, and then the effects are quite
benign -- until the end. That was
what I learned from watching my wife."
204,KHAN,204,"That's better! Now: tell me why
you are here -- and tell me where I
may find James Kirk."
205,KYLE,205,"Captain Terrell. Captain Terrell...
This is Reliant; please respond."
206,BEACH,206,"Mr. Kyle, muster a landing party
with full arms. Alert the
transporter room. We're beaming
down."
207,TERRELL'S VOICE,207,"Reliant, this is Terrell. Respond
please."
208,BEACH,208,"This is Reliant. Clark, are you
all right?"
209,TERRELL'S VOICE,209,"Everything's fine, commander. I'll
explain when I see you. Oh, by the
way, we're bringing several guests
aboard. Prepare to beam up on my
next signal. Terrell out."
210,KYLE,210,Guests?
211,BEACH,211,Maybe we ARE transplanting something.
212,SULU,212,"Enterprise, this is Admiral Kirk's
party on final approach."
213,ENTERPRISE VOICE,213,"Enterprise welcomes you. Prepare
for docking."
214,KIRK,214,I really must thank you.
215,SULU,215,"I am delighted; any chance to go
aboard Enterprise, however briefly,
is always an excuse for nostalgia."
216,KIRK,216,"I cut your new orders personally. By
the end of the month, you'll have your
first command: USS EXCELSIOR."
217,SULU,217,"Thank you, sir. I've looked
forward to this for a long time."
218,KIRK,218,"You've earned it. But I'm still
grateful to have you at the helm
for three weeks. I don't believe
these kids can steer."
219,INTERCOM VOICE,219,Docking procedure complete.
220,SPOCK,220,Prepare for Admiral's inspection.
221,SPOCK,221,Open the Air Lock.
222,KIRK,222,"Permission to come aboard, Captain?"
223,SPOCK,223,"Welcome aboard, Admiral. I believe
you know my trainee crew. Certainly
they have come to know you."
224,KIRK,224,"Yes, we've been through death and
life together."
225,KIRK,225,"Mr. Scott, you old space dog. You're
well?"
226,SCOTTY,226,"I had me a wee bout -- but Dr. McCoy
pulled me through."
227,KIRK,227,"Oh? A wee bout of what, Mr. Scott?"
228,BONES,228,"Shore leave, Admiral."
229,KIRK,229,Ah.
230,KIRK,230,And who is this?
231,PRESTON,231,"Midshipman First Class Peter Preston,
engineers mate, SIR."
232,KIRK,232,"Your first training voyage, Mr.
Preston?"
233,PRESTON,233,"Yes, SIR."
234,KIRK,234,"I see. Well, shall we start with
the engine room?"
235,SCOTTY,235,I believe you'll find all in order --
236,SPOCK,236,"We'll see you on the bridge, Admiral."
237,KIRK,237,"Very good, Mr. Spock."
238,SAAVIK,238,"He's not what I expected, Sir."
239,SPOCK,239,"What did you expect, Lieutenant?"
240,SAAVIK,240,He's very human.
241,SPOCK,241,"We can't all be perfect, Saavik.
You must control your prejudices
and remember that as a Vulcan as
well as a Romulan you are forever
a stranger in an alien land.
Around you are humans, and as a
member of the Starfleet you are
unlikely ever to escape their
presence or their influence.
You must learn to tolerance in addition
to all else I have taught you.
Tolerance is logical."
242,SAAVIK,242,"As always, my mentor. Company dismiss."
243,PRESTON,243,"I believe you'll find everything
shipshape, Admiral."
244,KIRK,244,"Oh do you? Have you any idea,
Midshipman Preston, how many times
I've had to listen to Mr. Scott on
the Comm, telling me his troubles?
Have you any idea the ribbing I've
had to endure in the officers' mess
to the effect that the Enterprise
is a flying death trap?"
245,PRESTON,245,"Oh, no, sir! This is the finest
engine room in the whole Star --"
246,PRESTON,246,"If the Admiral can't see the facts
for himself, then, with all due
respect, he's as blind as a Tiberion
bat. SIR."
247,KIRK,247,"Midshipman, you're a tiger."
248,SCOTTY,248,"My sister's youngest, Admiral.
Crazy to get to space."
249,KIRK,249,"Every young boy's fancy. I seem
to remember it myself."
250,KIRK,250,"Very well. Mr. Scott, are your
engines capable of handling a minor
training cruise?"
251,SCOTTY,251,"Give the word, Admiral."
252,KIRK,252,"Mr. Scott, the word is given."
253,SCOTTY,253,"Aye, sir."
254,BONES,254,"What about the rest of the
inspection, Admiral?"
255,KIRK,255,"The inspection will continue once
we're underway, Doctor."
256,INTERCOM VOICE,256,"This is Starfleet operations.
Enterprise is cleared for departure."
257,SULU,257,Admiral on the bridge!
258,SPOCK,258,"Very well, Mr. Saavik, clear all
moorings."
259,SAAVIK,259,"Aye, sir."
260,SAAVIK,260,"All moorings are clear, Captain."
261,SPOCK,261,"Thank you, Mr. Saavik."
262,SPOCK,262,"Lieutenant, how many times have you
piloted a Starship out of Spacedock?"
263,SAAVIK,263,"Never, sir."
264,SPOCK,264,"Take her out, Mr. Saavik."
265,SAAVIK,265,"Aye, sir."
266,SPOCK,266,"There's a first time for everything,
Admiral."
267,KIRK,267,"To be sure, Captain."
268,SAAVIK,268,"Aft thrusters, Mr. Sulu."
269,SULU,269,"Aft thrusters, sir."
270,SAAVIK,270,Ahead one quarter impulse power.
271,BONES,271,Would you like a tranquilizer?
272,SULU,272,Ahead one quarter impulse power.
273,SULU,273,We are clear and free to navigate.
274,SAAVIK,274,"Course heading, Captain?"
275,KIRK,275,Captain's discretion.
276,SPOCK,276,"Mr. Sulu, you may follow your nose."
277,JOACHIM,277,Steady on course. All systems normal.
278,KHAN,278,"It's not much different from
Enterprise."
279,KHAN,279,"When I was a guest aboard her some
years ago, Captain Kirk kindly allowed
me to memorize her technical manuals.
And now, Mr. Chekov, let us review:
You say you have no details of
Project 'Genesis' ?"
280,CHEKOV,280,"Beyond what I told you, sir, it is
classified information."
281,KHAN,281,"Umm. And would Admiral Kirk have
access to such information?"
282,CHEKOV,282,"I would think so, sir. He's on the
Fleet General Staff."
283,KHAN,283,"Then to whom do you report directly
regarding Genesis?"
284,CHEKOV,284,"To Doctor Marcus, the civilian
director of the experiments on Space
Laboratory Regula I."
285,KHAN,285,I see. Helmsman?
286,HELMSMAN,286,"Aye, sir."
287,JOACHIM,287,"May I speak? We're all with you,
sir, but consider: we are free,
we have a ship and the means to
go where we will. We have
escaped permanent exile on Ceti
Alpha V. You have proved your
superior intellect and defeated
the plans of Admiral Kirk.
You do not need to defeat him
again."
288,KHAN,288,"He tasks me -- and I'll have him. I'll
chase him round the moons of Nibia
and round the Antares maelstrom and
round perdition's flames before I give
him up."
289,KHAN,289,"Prepare to alter course -- for Space
Station Regula I."
290,DAVID,290,Does that about do it?
291,CAROL,291,"I don't think there's another piece
of information we could squeeze
into the memory banks. Next
time, we'll design a bigger
one."
292,DAVID,292,Who --
293,JEDDA,293,"Comm-Pic coming in on hyperchannel
... It's Reliant."
294,CAROL,294,"On the screen, please, Jedda."
295,CHEKOV,295,"... come in, please. This is Reliant
calling Regula I. Repeat. This is
USS Reliant --"
296,CAROL,296,"Commander, we are receiving. This
is Regula I. Go ahead."
297,CHEKOV,297,"Dr. Marcus... good. We're en route
to you and should be there in three
days."
298,CAROL,298,"En route? Why? We weren't expecting
you for another three months. Has
something happened?"
299,"Has something happened
? Do you read",299,us?
300,CHEKOV,300,"All went well. Nothing has happened.
Ceti Alpha VI has checked out."
301,CAROL,301,I still don't under --
302,CHEKOV,302,"We have received new orders. Upon our
arrival at Regula I, all materials of
Project Genesis will be transferred to
this ship for immediate testing at
Ceti Alpha VI."
303,"CAROL
Will you please be quiet",303,"Commander Chekov, this is completely
irregular. Who gave the order you
are quoting? Who gave the order?"
304,CHEKOV,304,"The order comes from Starfleet
command, Dr. Marcus, direct from
the General Staff."
305,CAROL,305,"But Genesis is a civilian project,
under my control --"
306,CHEKOV,306,I have my orders.
307,DAVID,307,"Pin him down, mother! Who gave the
orders!?"
308,CHEKOV,308,"The orders come from Admiral James
T. Kirk."
309,DAVID,309,"I knew it! I knew it! All along
the military has wanted to get their
hands on this --"
310,CAROL,310,"This is completely improper,
Commander Chekov. I have no
intention of allowing Reliant or
any other unauthorized personnel
access to our work or materials."
311,CHEKOV,311,"I'm sorry you feel that way, Doctor.
Admiral Kirk's orders are confirmed.
Please prepare to deliver Genesis to
us upon our arrival. Reliant out."
312,CAROL,312,Commander Chekov -- !
313,KHAN,313,"Well done, Commander."
314,CHEKOV,314,"You realize, sir, that they will
attempt to contact Admiral Kirk and
confirm the order."
315,CAROL,315,"Will you please be quiet! We must
have order here."
316,CAROL,316,This has to be some sort of mistake.
317,DAVID,317,"Mistake? We're all alone here.
They waited until everyone was on
shift-leave to do this. Reliant is
supposed to be at our disposal, not
vice-versa."
318,MADISON,318,"It seems clear that Starfleet never
intended that --"
319,CAROL,319,"I know, but --"
320,DAVID,320,"I've tried to warn you. Scientists
are always pawns of the military --"
321,CAROL,321,"Starfleet has kept the peace for
a hundred years, I cannot and
will not subscribe to your
interpretation of this event."
322,JEDDA,322,"You may be right, Doctor, but what
about Reliant? She's on her way."
323,CAROL,323,"Get your gear together where it's
handy."
324,MARCH,324,Where are we going?
325,CAROL,325,"That's for us to know and Reliant
to find out. We have only three
days. Let's not waste time."
326,SAAVIK'S VOICE,326,Hold please -- !
327,SAAVIK,327,"Thank you, sir."
328,KIRK,328,"Lieutenant, are you wearing your
hair differently?"
329,SAAVIK,329,"It is still regulation, Admiral."
330,SAAVIK,330,"May I speak, sir?"
331,KIRK,331,"Lieutenant, self-expression does not
seem to be one of your problems."
332,SAAVIK,332,"I wish to thank you for the high
efficiency rating."
333,KIRK,333,You earned it.
334,SAAVIK,334,I did not think so.
335,KIRK,335,"You're bothered by your performance
on the"
336,"Kobayashi Maru
SAAVIK",336,I failed to resolve the situation.
337,KIRK,337,"There is no correct resolution.
It is a test of character."
338,SAAVIK,338,May I ask how
339,you,339,"dealt with the
test?"
340,KIRK,340,"You may ask, Lieutenant."
341,KIRK,341,That was a little joke.
342,SAAVIK,342,"Humor... that is a difficult concept
... it is not logical..."
343,KIRK,343,"We learn by doing, Lieutenant."
344,KIRK,344,You want my advice?
345,SAAVIK,345,Yes.
346,KIRK,346,Take the test again.
347,BONES,347,"Who's been holding up the damn
elevator?"
348,SAAVIK,348,"Thank you, sir."
349,BONES,349,Has she changed her hairstyle?
350,BONES,350,"Wonderful stuff, that Romulan
ale --"
351,UHURA'S VOICE,351,Admiral Kirk --
352,KIRK,352,Kirk here.
353,UHURA'S VOICE,353,"I have an urgent CommPic from Space
Lab Regula I for the Admiral. Dr.
Carol Marcus."
354,KIRK,354,"In my quarters, Uhura."
355,UHURA'S VOICE,355,"Yes, sir."
356,BONES,356,It never rains but when it pours --
357,KIRK,357,"As a physician you of all people
should appreciate the danger of
re-opening old wounds."
358,BONES,358,Sorry.
359,KIRK,359,Uhura. Can't you augment?
360,UHURA,360,"I'm trying, sir. Stand by..."
361,CAROL,361,Jim... read me? Can you read me?
362,KIRK,362,"Message breaking up, Carol. What's
wrong? What's wrong?"
363,CAROL,363,... Can't read you... repeat...
364,KIRK,364,"Repeat... what's wrong? What's
wrong?"
365,CAROL,365,... taking Genesis away from us...
366,KIRK,366,"Taking Genesis? Who? Who is taking
Genesis?"
367,CAROL,367,"... see you but can't hear. Did
you... order...?"
368,KIRK,368,What order? Who's taking Genesis?
369,CAROL,369,"... Please help us, Jim... won't
let them have... without proper...
repeat... on whose authority..."
370,KIRK,370,Carol!
371,CAROL,371,Jim please --
372,KIRK,372,"Uhura! What's happening? Damn
it..."
373,UHURA'S VOICE,373,"Transmission jammed at the source,
sir."
374,KIRK,374,"Damn. Alert Starfleet Headquarters.
I want to talk with Starfleet
Command."
375,KIRK,375,Stop engines.
376,SULU,376,Stop engines.
377,KIRK,377,"An emergency situation has arisen.
By order of Starfleet Command, as
of now, 1800 hours, I am assuming
command of this vessel. Duty officer
so note in the ship's log. Plot a
new course: for Space Laboratory
Regula I."
378,KIRK,378,Mr. Scott?
379,SCOTTY'S VOICE,379,"Aye, sir."
380,KIRK,380,We'll be going to warp speed --
381,SCOTTY'S VOICE,381,"Aye, sir --"
382,SULU,382,"Course plotted for Regula I, Admiral..."
383,KIRK,383,Engage warp engines --
384,SAAVIK,384,Prepare for warp speed.
385,SULU,385,"Ready, sir."
386,KIRK,386,"Mr. Sulu, go to Warp 5."
387,KIRK,387,We've got a problem.
388,KIRK,388,"Something may be wrong at Regula
I. We've been ordered to investigate."
389,SPOCK,389,"Regula I is a scientific research
laboratory, if memory serves..."
390,KIRK,390,"I told Starfleet all we had was a
boatload of children but we're the
only ship in the quadrant. Spock:
those cadets of yours -- how good
are they? How will they respond
under real pressure?"
391,SPOCK,391,"Like all living beings, Admiral
each according to his gifts. The
ship is yours."
392,KIRK,392,"That won't be necessary: just take
me to Regula I."
393,SPOCK,393,"Excuse my presumption, but I do not
agree. As a teacher on a training
mission, I am content to command a
Starship. If we are to go on actual
duty, it is clear that the senior
officer aboard must assume command."
394,KIRK,394,"But it may be nothing; garbled
communications. Why don't you..."
395,SPOCK,395,"You proceed from a false assumption.
I am a Vulcan. I have no ego to bruise."
396,KIRK,396,"You are going to remind me that
logic alone dictates your actions."
397,SPOCK,397,"I was going to remind you of nothing,
least of all that which you know well."
398,SPOCK,398,"Your mistake, if I may be so bold,
was promotion. Commanding a Starship
is your first best destiny. Anything
else is a waste of material."
399,KIRK,399,I would not presume to debate you.
400,SPOCK,400,"That is wise. In any case, were I
to invoke logic, logic clearly dictates
that the needs of the many outweigh
the needs of the few."
401,KIRK,401,Or the one.
402,SPOCK,402,"You are my superior officer. You
are also my friend. I have been
and always shall be yours."
403,KIRK,403,Will you accompany me to the bridge?
404,SPOCK,404,"I'd best talk with Mr. Scott, first
so that he may, in his own words,
explain the situation to his cadets."
405,UHURA'S VOICE,405,"Regula I, this is Enterprise. This
is Enterprise calling. Do you
receive... I say..."
406,UHURA,406,"... Again, this is Enterprise calling
Space Lab Regula I. Come in, please.
Dr. Marcus. Please respond, please
-- it's no use; no response from
Regula I."
407,SPOCK,407,But no longer jammed?
408,UHURA,408,"No, sir. No nothing."
409,SPOCK,409,"There are two possibilities, sir
they are unwilling to respond, they
are unable to respond."
410,KIRK,410,How far?
411,SPOCK,411,"Twelve hours and forty-three
minutes, present speed."
412,KIRK,412,"Give up Genesis, she said. What in
God's name does that mean? Give it
up to whom?"
413,SPOCK,413,"It might help my analysis if I knew
what Genesis was."
414,KIRK,414,"Uhura, ask Dr. McCoy to join us in
my quarters. Mr. Saavik, take the
con."
415,BONES,415,"I've got the sick bay ready. Will
someone please tell me what is going
on?"
416,KIRK,416,"Computer. Request security procedure
and access to Project Genesis
Summary."
417,COMPUTER VOICE,417,Identify for retina scan.
418,KIRK,418,"Kirk, Admiral James T., Starfleet
General Staff. Security Class 1."
419,KIRK,419,"Summary, please."
420,SPOCK,420,Carol Marcus --
421,KIRK,421,Yes.
422,CAROL,422,"I'm Dr. Carol Marcus, and I am
the director of the Project
Genesis team at Regula I. What
exactly IS Genesis? Put simply,
Genesis is a procedure whereby
the molecular structure of any
given matter can be restructured
-- changed -- into anything else
of identical mass."
423,SPOCK,423,Fascinating.
