,character,line #,line
354,NATHAN,354,Let me do it.
355,LUKE,355,"I can't believe you don't remember
dating me. Charly, please, you pursued
me for months."
356,SAMANTHA,356,"Yeah, well. I caught you and forgot
you. Sorry."
357,LUKE,357,"It's December, you'll remember.
Right...?"
358,SAMANTHA,358,"This is ridiculous. What do we do
with this guy?"
359,HENESSEY,359,"Don't ask me, I just work here. Did
you bump pelvises with him or not?"
360,SAMANTHA,360,It's possible.
361,HENESSEY,361,"And you kid, Cathead --"
362,SAMANTHA,362,Caitlin.
363,HENESSEY,363,"Yeah, whatever. Um, could he be
the...?"
364,SAMANTHA,364,I don't know.
365,SAMANTHA,365,"It's coming back, though. All these...
little details about him."
366,SAMANTHA,366,"I know he's got a pin in his leg,
car accident. I know he cuts his own
hair... thinks Rush Limbaugh's an
ass. I know he sits down when he
pees. I know --"
367,HENESSEY,367,Enough. You're giving me a stiffy.
368,LUKE,368,"Goddammit, he's *dying*. Let me call
the poor bastard an ambulance!"
369,NATHAN,369,"*No ambulance*. The car I ordered
will be here soon."
370,SAMANTHA,370,"Mr. Windeman, please let him help
you. I know this man, I... I'm pretty
sure I slept with him."
371,NATHAN,371,"I'm about to faint... And if you
call an ambulance, I will fucking
kill you."
372,NATHAN,372,Where's Charly...?
373,HENESSEY,373,"Relax. She's with Luke. That's his
name, Luke."
374,NATHAN,374,"Goddammit, I told you --"
375,HENESSEY,375,"Yeah, yeah, we weren't real big on
what you told us. I had him call you
an ambulance, so shoot me. Should be
here within fifteen minutes."
376,HENESSEY,376,"The guy's story checks out. Sam knows
things about him. Stuff only a lover
would know."
377,NATHAN,377,Sod that... just watch them.
378,HENESSEY,378,"Don't worry about it. Chick signs my
checks, I'm gonna watch her get aced?
Lie back down."
379,NATHAN,379,"Checks. You're not fooling anyone,
dear boy."
380,NATHAN,380,"You'd wash her feet and drink the
water... wouldn't you?"
381,HENESSEY,381,"Cut me a break, nimrod. She's married
with a kid."
382,NATHAN,382,My star pupil...
383,NATHAN,383,"That man in Pennsylvania yesterday...
The one at the diner, that was hers,
wasn't it...?"
384,HENESSEY,384,How'd you know?
385,NATHAN,385,"I saw the news report, they found a
shell casing a thousand yards away,
helluva shot."
386,HENESSEY,386,"Tell me about Daedalus, what's his
story?"
387,NATHAN,387,"Arms broker, man without a face.
Veteran of Baader-Meinhoff and the
Red Brigades. He's rumored to be
based in the U.S. Doesn't travel
much, they say. Too afraid of metal
detectors, the poor sod's got a foot-
long piece of steel in his leg."
388,HENESSEY,388,Come again?
389,NATHAN,389,"A pin, Mr. Henessey. A surgical pin."
390,HENESSEY,390,"Where the hell...? I know I just
heard that somewhere, something about
a..."
391,HENESSEY,391,"Oh, fuck."
392,HENESSEY,392,"Nathan, that son of a bitch has one
in *his* leg."
393,NATHAN,393,"You blithering idiot, the son of a
bitch wasn't her lover, he was her
target, he's Daedalus!"
394,HENESSEY,394,"Oh, Jesus...! That's how she knew
all that shit, not from *dating* him --
she *studied* the fucker to take him
out!"
395,LUKE,395,"Sure don't look like an ambulance,
does it?"
396,BRIGADIER,396,"...the bombing has been linked to
the Ulster Volunteer Force, which,
as you know, is the counterpart of
the provisional IRA and the most
violent of the Protestant Paramilitary
groups."
397,ANNOUNCER,397,"Despite threats of reprisals,
Brigadier Baltimore repeats that he
will seek to cut UVF supply lines,
especially from Tripoli, Lybia. U.S.
President Nixon concurs that..."
398,GREGORY,398,"You've never made it with a boy,
then?"
399,GIRL,399,"There's nothing odd about it. I'm
only sixteen."
400,GREGORY,400,Rubbish.
401,GIRL,401,What?
402,GREGORY,402,"You're fourteen and not a day more.
Here now, I'm right, you're blushing."
403,GIRL,403,"Look, what if I'm ignorant? It's my
father, we never stay in one place,
I never meet bloody anyone."
404,GREGORY,404,"Saw him on the telly. Think he'd
kill me? I'm a nasty one, I am."
405,GREGORY,405,"You know what, I'll bet you've never
even kissed a boy... now, have you?"
406,GREGORY,406,"Aye, but you want to..."
407,GREGORY,407,"Thanks for shutting off the alarm,
you bloody Papist bitch."
408,GREGORY,408,"Tell the press the Ulster Force claims
full credit."
409,GIRL,409,*DA*!
410,BRIGADIER,410,How much...
411,BRIGADIER,411,...did they pay you...?
412,DAEDALUS,412,"Well, good afternoon. If it isn't
the forgetful spy. How you feeling?"
413,SAMANTHA,413,Not-so fresh.
414,SAMANTHA,414,"You... you're... the man from the
bar...?"
415,TIMOTHY,415,"Look at her. She's not faking it,
she doesn't know me from Adam."
416,DAEDALUS,416,"It's not that I don't trust my
compatriot, Colonel Baltimore. In
fact, I had every confidence that
your amnesia was genuine -- until
you showed up *here*. You follow?"
417,DAEDALUS,417,"Meanwhile, I just got around to
reading the papers, there's the small
matter of an incident upstate. Long
range rifle shot, blew a man out of
his socks."
418,DAEDALUS,418,"You can see where I'm coming from.
I'm trying to pull of the biggest
job of my career. I have to know.
How much you really remember... and
who you've told."
419,SAMANTHA,419,"I didn't tell a soul, I swear."
420,DAEDALUS,420,We'll soon know.
421,SAMANTHA,421,Is... is this a torture thing...?
422,DAEDALUS,422,"Torture, yes. The torturing of
beautiful women, albeit politically
incorrect, is an addiction with me."
423,DAEDALUS,423,"A woman never looks quite so beautiful
as when her face is distended in
pain. Witness the beauty of
childbirth."
424,SAMANTHA,424,"Please, I'm getting all misty. Look,
untie me, I'll make any face you
want."
425,DAEDALUS,425,"Let's not, and say we did. Do you
smoke?"
426,SAMANTHA,426,"Smoke...? Um, no. Not... not really."
427,DAEDALUS,427,"Good. You'll last longer. Now hush
yourself, and take a deep breath.
We're gonna do the torture thing."
428,TIMOTHY,428,"We're running on schedule, I just
secured the tanker. We're borrowing
it from Carbide in South Carolina.
Cargo listed as fire retardant."
429,DAEDALUS,429,"Juice up the bird, we head out soon
as I'm done here."
430,DAEDALUS,430,"Take all the air you can, that's
right. If you need to vomit, do it
now."
431,TIMOTHY,431,"You don't remember *at all*...? The
greatest night of your life, shit,
drown this ungrateful wench."
432,DAEDALUS,432,"Talk to me Colonel. Is my identity
safe...? The truth, and I'll shoot
you in the head. Nice and quick.
Otherwise, you're in for a long night.
*Who did you talk to*?"
433,SAMANTHA,433,...Nobody... fuck you...
434,DAEDALUS,434,"Hate to see you like this, Charly. I
heard you were a helluva spy once."
435,SAMANTHA,435,Watch your back. I'm not done yet.
436,DAEDALUS,436,"That's a very funny joke. You're an
entertaining woman. Good night."
437,TIMOTHY,437,"Okay, I'll signal Daedalus. Your
money will be waiting, and Jack...?
Do yourself a favor, do her and dump
her, I'm serious. Don't get cute,
try to play doctor first. I made
that mistake."
438,CHARLY,438,"Daedalus... Make you a deal... Let
me go now...? I'll leave you the use
of your legs... Bargain, trust me..."
439,DAEDALUS,439,"How did you find me? Who knows about
this place, WHO HAVE YOU TOLD?"
440,CHARLY,440,"I let you touch me, cowboy... I think
I need a bath."
441,DAEDALUS,441,Samantha... Please...!
442,CHARLY,442,Who's Samantha?
443,CHARLY,443,"You see in the movies, badguy says,
""Talk to me and I'll let you live.""
We're gonna run a variation, it goes
like this: Talk to me...? I'll let
you die."
444,CHARLY,444,Where's Henessey...?
445,PERKINS,445,"This can't happen, Harry. The
President's already up at night,
prowling his sock drawer for double
agents, and now we've got a fucking
rogue on our hands."
446,HARRY,446,"Sir, there's someone in the conference
room to see you."
447,PERKINS,447,"Oh, for the love of Christ, who can
be so fucking important?"
448,TIMOTHY,448,"It's me, your poor black cousin. The
one you can't be seen with."
449,PERKINS,449,"*You*...! Are you crazy, coming here??"
450,TIMOTHY,450,My boss is dead.
451,PERKINS,451,What...?
452,TIMOTHY,452,"Your rogue bitch just took him out.
Probably went shopping in his weapons
storage too."
453,TIMOTHY,453,"We're still on, Perkins. I've got
the tanker, the chemist, all ready
to go... but you gotta contain her,
man. We gotta step on her hard and
fast."
454,SWITCHBOARD,454,"You have a call on line three, sir."
455,PERKINS,455,Who is it?
456,SWITCHBOARD,456,"Charly Baltimore, sir."
457,PERKINS,457,Perkins.
458,CHARLY,458,"It's cold, I want to come in."
459,PERKINS,459,"Charly...? Oh, my God, what the hell
are you *doing*? Listen to me, I'm
going to direct you to a safe house,
get you on a plane --"
460,CHARLY,460,"Can the bullshit, I'm not telling
you where I am. I'll come in for a
full debriefing, but we do it my
way."
461,PERKINS,461,"Charly, you're being paranoid. It's
not like it used to be, you're eight
years out of date."
462,CHARLY,462,Do tell.
463,PERKINS,463,"Congress won't authorize a dime,
Charly. Chapter's on the way out,
we've been reduced to a records-
keeping agency, we *don't have enough
money to kill you*, understand...?"
464,CHARLY,464,"Fuck you, Perkins. If you want me
dead, you'll pass a hat in the typing
pool to buy bullets. We do things my
way."
465,PERKINS,465,"Your way, I see. And if I say go to
hell?"
466,CHARLY,466,"From where I stand, it ain't much of
a commute. You'll hear from me."
467,PERKINS,467,"She mustn't threaten our success.
Contain her, whatever it takes. But
be *careful*. If it gets out you're
working for me... we'll both be
grabbing our ankles on the White
House lawn."
468,CHARLY,468,"Hey, Mitch. Glad you're awake. Uh-
oh, you're seeping."
469,CHARLY,469,"Here, look at this."
470,HENESSEY,470,"Ah, that hurt like shit!!"
471,CHARLY,471,That's why I distracted you first.
472,CHARLY,472,Same principle as breaking in virgins.
473,HENESSEY,473,"Same as -- virgins, *what*...?"
474,CHARLY,474,"Saw it in a Harold Robbins book. Guy
bites her on the ear as he goes in.
Distracts from the pain. You ever
try that?"
475,HENESSEY,475,"No, I slug 'em in the jaw and yell
""pop goes the weasel,"" what the fuck
are you talking about? Who are you??"
476,CHARLY,476,"Name's Charly. The spy. Nice to
meet'cha. Drink?"
477,CHARLY,477,"See? Sit next to the dance floor,
every drink's free. People finish
dancing, they think the waiter lifted
'em."
478,HENESSEY,478,I'm confused. Gimme a minute.
479,CHARLY,479,"Take two, they're small."
480,HENESSEY,480,"Okay. Let's say I buy it. You're
actually a trained killer, Jesus, I
can't even say it with a straight
face."
481,HENESSEY,481,"So then... Samantha, she..."
482,CHARLY,482,"Never really existed. Like Nathan
said, she was a total fabrication, I
made her up."
483,HENESSEY,483,"Fabrication. And now she's just...
gone? Forever and ever?"
484,CHARLY,484,"Thank God. Look at my inordinately
large ass, look what she did to me."
485,HENESSEY,485,Pretty convincing act.
486,CHARLY,486,Guess so.
487,HENESSEY,487,"I mean, her personality, it had to
come from *somewhere* --"
488,CHARLY,488,"Change the subject. Better yet, steal
me another drink."
489,HENESSEY,489,Drink up. What's next?
490,CHARLY,490,"I called Chapter. I'm trying to bring
us in from the field alive..."
491,HENESSEY,491,Chapter. Can you trust them?
492,CHARLY,492,"Not sure. Until I know, you might
wanna stay away from curbs."
493,CHARLY,493,"They like to push people in front of
buses."
494,SANTA CLAUS,494,"Hey, lady, Santa want to dance the
lambada wit'choo. *Come this way,
everybody*!"
495,CHARLY,495,"If I could come that way I wouldn't
need to dance the lambada. Follow
me, I need you to do something."
496,HENESSEY,496,"...The lady's whacked, Trin, she's
lost it and I want fucking out, now
*call the Feds*. She's moving us
tonight, I'll sneak out to this phone,
call you back at midnight with the
details."
497,HENESSEY,497,"All right, Charly. What did that
accomplish?"
498,CHARLY,498,"I'm testing our boy Perkins. I figure
he's gotta be tapping your office.
Got a light...?"
499,HENESSEY,499,"Oh, no. He just traced that call?"
500,CHARLY,500,"Come midnight, you hang by the phone.
Nobody shows, we think about trusting
him. He tries to kidnap and torture
you, well, there it is."
501,HENESSEY,501,"Whoa, time out."
502,CHARLY,502,"Oh, don't be such a baby."
503,CHARLY,503,"Ten o'clock, we got two hours to
kill. I'm a woman, feed me."
504,CHARLY,504,"Ugh. God I'm full, I'm gonna have a
food baby."
505,HENESSEY,505,"""Charly."" fucking unbelievable."
506,HENESSEY,506,"Shame about the fat ass. I bet you
were really attractive once."
507,CHARLY,507,"Oh, I was. Check this out. One time?
A guy said he'd fuck me."
508,HENESSEY,508,No.
509,CHARLY,509,Swear to God.
510,HENESSEY,510,Did he make good?
511,CHARLY,511,"Absolutely. Oh, and afterwards? Oh
my God, afterwards I said the most
funny thing, you know what I said...?"
512,CHARLY,512,"I said, ""Go back to your room. Dad..."""
513,CHARLY,513,It's why he thought I had him killed.
514,HENESSEY,514,Your father was murdered.
515,CHARLY,515,"When Da died, I went to his funeral.
12 years old, today I wouldn't. And
I overheard a woman, she was
praying... She was thanking God --
sounded so happy -- thanking Him it
hadn't been *her* father who was
killed. See... she didn't really
care that God had let someone die...
just so long as it missed *her*."
516,CHARLY,516,"...and she bought her cross at the
same store as mine, see, that's what
we do, we all pray to the same cross
on a hundred different walls, and
sit back and wait to see who gets
hit and who gets missed."
517,CHARLY,517,"Fuck the waiting. Fuck being afraid.
I determine who gets hit, and how
hard. And I thank no one. It's
pathetic to thank someone who spares
you -- when they're just taking
someone else."
518,CHARLY,518,Walk me upstairs?
519,CHARLY,519,"This is my first date in eight years,
Mitch. Is this a fun date...?"
520,HENESSEY,520,"Okay, what's going on?"
521,CHARLY,521,"True love, shut the fuck up."
522,HENESSEY,522,"You kidding me? I'm an ex-con, lady.
I wear a shiny suit, my tie's crooked,
and the last time I got blown candy
bars cost a nickel. Plus I'm ugly,
so what's up?"
523,CHARLY,523,Chemistry. Be quiet.
524,HENESSEY,524,"Chemistry my ass. Know what I think?
I think this is why you'd fuck me."
525,HENESSEY,525,"To kill a schoolteacher. Bury any
trace of her."
526,HENESSEY,526,"Sorry, I liked the schoolteacher.
When she comes back, give me a call."
527,HENESSEY,527,"Oh, and call your fuckin' kid, will
ya'? It's two days to Christmas, and
she's under the mistaken impression
that Mommy gives a shit."
528,CHARLY,528,"I didn't ask for the kid, Mitch.
Samantha had the kid, not me, NOBODY
ASKED ME."
529,CHARLY,529,"Easy, baby. She ain't coming back,
no way. Bitch is dead."
530,BEARDED MAN,530,Good evening.
531,CHARLY,531,Fuck off.
532,BEARDED MAN,532,"I see me a good-looking lady, all
upset, I wonder if she doesn't need
some male company."
533,CHARLY,533,"Forget it. I'm saving myself 'til I
get raped."
534,BEARDED MAN,534,"Step into the alley, honey. I ain't
asking, I'm telling."
535,CHARLY,535,"Oh, don't tell me. You're early,
Goddammit, you're supposed to be at
the pay phone. Go away and come back
at midnight. I'm not ready yet. Got
a light?"
536,BEARDED MAN,536,"Lady, I have a gun!"
537,VOICE (V.O.),537,"This ain't no ham on rye, pal."
538,CHARLY,538,What the hell are you doing here?
539,HENESSEY,539,"Saving your life. Woulda got here
sooner but I was thinking up the
sandwich line."
540,CHARLY,540,"You think I couldn't take him?
*Idiot*, you probably scared the
other guy away --"
541,HENESSEY,541,What other guy -- ?
542,CHARLY,542,"Headhunters, nimrod, they go in pairs,
were you always this stupid or did
you take lessons?"
543,HENESSEY,543,I TOOK LESSONS.
544,BEARDED MAN,544,Hey!
545,CHARLY,545,*What*?
546,BEARDED MAN,546,I still got this fucking gun!
547,CHARLY,547,"No, you don't."
548,BEARDED MAN,548,SHIIIIT!!
549,CHARLY,549,Fuck you. Just fuck all of you.
550,CHARLY,550,"Dammit. I knew I couldn't trust that
prick."
551,CHARLY,551,"Easy, Spike. I got myself out of
Beirut once, I think I can get us
out of New Jersey."
552,HENESSEY,552,"Don't be so sure, others have tried.
The entire population, in fact."
553,HENESSEY,553,"Look, about me...? I mean, what's
up, you're this hot survival chick,
I'm getting the feeling you don't
need me anymore."
554,CHARLY,554,Good point.
555,HENESSEY (V.O.),555,"Dear Mom: I was tortured, now I'm in
Atlantic City. The girl of my dreams
just threw me out of a speeding car.
Now more people will come an shoot
me in the head. On the plus side, I
won two bucks at video poker."
556,CHARLY,556,Get in.
557,HENESSEY,557,Found a use for me.
558,CHARLY,558,Yep.
559,CHARLY,559,"I gotta vanish, Mitch. I need money,
a whole bunch."
560,HENESSEY,560,"Why didn't you say so? Gimme a second
while I pull it out of my ass."
561,CHARLY,561,"The key, Mitch. The one I keep around
my neck."
562,HENESSEY,562,What about it?
563,CHARLY,563,"What if I told you it's the key to
Box 406 at Pittsburgh International
Airport?"
564,HENESSEY,564,"How would you know? Someone filed
off the numbers."
565,CHARLY,565,Not someone. Me. I filed them off.
566,CHARLY,566,"There's a briefcase in Box 406, Mitch."
567,HENESSEY,567,What's in it?
568,CHARLY,568,"$200,000."
569,CHARLY,569,"Payment for my last assignment. I
need you to retrieve it for me."
570,HENESSEY,570,Why me?
571,CHARLY,571,"Don't be stupid, they might have the
place covered. I don't want to get
shot to pieces."
572,HENESSEY,572,Shoulda known.
573,HENESSEY,573,Gimme the key.
574,CHARLY,574,"I'd love to. I left it with Caitlin
back in Ohio."
575,HENESSEY,575,"Humor me: you're a paid assassin,
then you fall off a cliff. Sink under
the ocean, and when you come out
you're a fucking schoolmarm, wanna
tell me what happened?"
576,CHARLY,576,"I fell into a school of fish, they
elected me principal. Shut the fuck
up."
577,HENESSEY,577,"Mmmm. Personally...? I'm thinking
maybe Samantha Caine wasn't an act.
Maybe you forgot to hate yourself
for eight years, ever think of
that...?"
578,CHARLY,578,"Shut. The. Fuck. Up. Hmmm... Nope,
seems clear enough to me. Hate myself,
Christ almighty. What are you, my
shrink?"
579,HENESSEY,579,"No, just some loser thought he could
maybe understand, fuck it. I been
there, you know. I'd kill for fucking
amnesia. I'm with my boy and all I
can think is I got reamed in the ass
by three guys. Merry Christmas, son,
here's a ball glove, did you know
Daddy screamed when they carved the
name in his back...? Mary, by the
way. I pushed for Cindy, but hell.
God, I'm tired."
580,HENESSEY,580,"I never did one thing right, you
know it, not one fucking thing. Not
even accidental, that takes skill."
581,CHARLY,581,"Drive past, don't slow down."
582,CHARLY,582,"Park under those trees, honk if
there's trouble."
583,HENESSEY,583,"Yas, massah, I be slowin' de caw
down fo' you."
584,CHARLY,584,"Good morning, Raymond."
585,RAYMOND,585,"Um... morning, Ms. Caine."
586,CHARLY,586,"What did we learn about the dangers
of smoking...? Give it here."
587,CHARLY,587,"Thanks. Tell anyone you saw me I'll
blow your fucking head off."
588,AGENT #1,588,"Man, I'd eat a mile of her shit just
to follow it back to the ass it came
from."
589,AGENT #2,589,"Christ, I'm trying to have breakfast."
590,VOICE (O.S.),590,"Unit 2 to Red Dog, give us one more
pass, let's make sure the house is
secure."
591,DRIVER,591,"He's dead. Goddammit, how did that
happen??"
592,BACKSEAT,592,"*Go bulletproof, now*!"
593,TIMOTHY,593,"Wanna be a statistic, lady? You're
about to have 2.4 children."
594,TIMOTHY,594,"I know where you live. Close your
mouth, you look like a fish. Merry
Christmas."
595,DRIVER,595,"Target two, acquired! Red Dog in
pursuit, backup requested."
596,DRIVER,596,You got him?
597,BACKSEAT,597,I got him.
598,HENESSEY,598,Jesus wept.
599,CHARLY,599,"This is gross, this is gonna be so
Goddamn gross..."
600,DRIVER,600,Shit... it really... *is* you...
601,CHARLY,601,"Phil...? Phil Krauss? I don't believe
it, they moved you from cyphers.
Long time, man, I figured you were
dead by now."
602,CHARLY,602,"So, Mitch. Still think I'm warm and
fuzzy?"
603,HENESSEY,603,"Sure. It's not your fault the gun
accidentally went off in mid-air as
you tripped and flew over the car."
604,CHARLY,604,Exactly. What's in the glove box?
605,HENESSEY,605,"Phone bill, Christmas card... Five
buck, swell. You didn't have to kill
him, you know."
606,CHARLY,606,"Back off, man. Do I tell you how to
snap photos of extramarital blowjobs?
No."
607,CHARLY,607,Hello?
608,TIMOTHY (O.S.),608,"It's me, I got your kid. Give your
location, we gotta lose the cellular."
609,CHARLY,609,"State Road 80, 15 minutes west of
Harrison."
610,TIMOTHY,610,"Okay, here's how we do it. Drive to
Harrison, find their main bus stop.
Pay phone, fifteen minutes. Better
drive fast, after five rings I hang
up."
611,HENESSEY,611,What the hell was that?
612,CHARLY,612,"He's got the kid. Doesn't want to
talk on the airwaves, he's routing
me to a land line. A pay phone."
613,HENESSEY,613,Which phone? Where?
614,HENESSEY,614,"Shit. Service centers...! They list
'em on the back of phone bills, right?"
615,CHARLY,615,Excuse me?
616,HENESSEY,616,"Shut up and find me a gun. HK, MP-5."
617,CHARLY,617,Verify you have her.
618,TIMOTHY (O.S.),618,"I got your cellular number off a
cast on her right wrist. Right below
Mommy loves you... Picture of a panda.
Dog, panda, it's got funky ears."
619,TIMOTHY (O.S.),619,"I want money, Charly. I know you've
got numbered accounts, we all do.
I'll let you know where and when.
Fuck with me...? I'll blind the kid
and shoot out her knees."
620,CHARLY,620,"You're dead, motherfucker. We don't
involve families. It's not the way
it's done, *we don't take families*."
621,TIMOTHY,621,I'll be in touch.
622,CHARLY,622,Give me an ANI trace. Do it.
623,TIMOTHY,623,"It's done, she hooked. All I gotta
do is set the ransom meet."
624,PERKINS,624,She mustn't suspect a trap.
625,TIMOTHY,625,"No way. She thinks I'm acting alone,
remember? Say the word, I'll hand
her to you on a plate."
626,PERKINS,626,"God. We're monsters, aren't we...?"
627,PERKINS,627,"Forget Charly. Talk to me about
tonight."
628,TIMOTHY,628,"The tanker's on its way from
Charleston, ETA 1:00 a.m. One
terrorist on ice, waiting to play
patsy."
629,TIMOTHY,629,What's in the sack?
630,PERKINS,630,"That...? Something to prove that I'm
not a complete ogre."
631,PERKINS,631,"See? The young one will have a doll
to play with on Christmas. Very
popular item. It... well, it pees.
You put water in it and... oh, fuck
you."
632,HENESSEY,632,Almost dark now.
633,CHARLY,633,"Another ten minutes. You want my
Crazy Meal action figure?"
634,HENESSEY,634,"Pass. Listen, you sure we're doing
the right thing? We've got money, we
could negotiate..."
635,CHARLY,635,"*I'll get the damn kid*, okay? God,
I hope he doesn't shoot her up. Kid's
dead weight if she's sedated."
636,HENESSEY,636,"Not so emotional, I'm getting
embarrassed with these outbursts
here."
637,CHARLY,637,"Oh, balls. Want me to cry on cue? I
can. This is an extraction, nimrod,
and she's the target, that's how to
play it, the only way to beat this
guy."
638,HENESSEY,638,"Yeah? How come you know so much about
this fucking guy?"
639,CHARLY,639,"Don't go there, Mitch, you don't
want to know."
640,HENESSEY,640,I'm here. Suppose you tell me.
641,CHARLY,641,"Fine, you asked. I bumped pelvises
with this guy. In Paris, back in
1987."
642,CHARLY,642,"I'd been assigned to kill his boss,
remember...? Needed him out of the
way. So I let him seduce me. Had a
steel needle under the pillow, figured
to stick him *en flagrante*, that
means while we were screwing. But he
was too slick. Bashed me in the head,
finished, then threw me in the trunk
of a car. Still think I'm a girl
scout, Mitch...?"
643,CHARLY,643,It's almost dark. Let's get it done.
644,HENESSEY,644,What's the matter?
645,CHARLY,645,They're here.
646,HENESSEY,646,Who?
647,CHARLY,647,"Fucking Chapter, that's who. Timothy
acting alone, Caitlin had a chance.
Now...? She's dead meat."
648,BLUE-SUIT,648,"1800 hours. We're still trying to
clean the tanker --"
649,TIMOTHY,649,"Fuck the cleaning, just drain it and
reload. Chop-chop, I'm going bunjee
jumping after this."
650,HENESSEY,650,Let me go in.
651,CHARLY,651,"Negative. You stomp around like a
forties drunk and you're a lousy
shot."
652,HENESSEY,652,I get by.
653,CHARLY,653,"You couldn't hit a lake if you were
standing on the bottom, now shut the
fuck up."
654,CHARLY,654,I saw a little girl.
655,HENESSEY,655,Come again?
656,CHARLY,656,"That's what happened under the water.
That night, eight years ago."
657,CHARLY,657,"At the end... there she was, this
pretty little girl at the bottom of
the ocean, smiling at me. Three years
old, didn't know Daddies hid in
closets, not yet. Stared up at me in
the strangest way... saying how'd it
come to this, we were so pretty and
perfect, now look at us, sinking
with our head all open... Said when
she grew up she was gonna teach
school. She couldn't wait."
658,CHARLY,658,"Guards are on 27-1 megahertz, meet
me at 26-9, you need to talk. As
soon as you spot me with the kid,
start blowing the charges."
659,CHARLY,659,"They're gonna blow my head off, you
know."
660,CHARLY,660,"This is the last time I'll ever be
pretty."
661,CHARLY,661,"Time now. What I do next, they tell
me it... looks like a machine or
something. You don't like it, don't
look."
662,CHARLY,662,Don't say it.
663,HENESSEY,663,"I was gonna say enjoy life, eat out
more often."
664,CHARLY,664,Gotta go.
665,CHARLY,665,"If she's alive, she's coming out of
there, Mitch. If she's not... they'll
know we stopped by."
666,SENTRY,666,All clear.
667,HENESSEY,667,"Christ, lady, what are you doing in
there, playing fucking mah-jongg?
*Move*."
668,TIMOTHY,668,Bogey.
669,TIMOTHY,669,"Take her alive, Perkins wants her!"
670,VOICE (O.S.),670,"I smell gasoline, you have a little
accident...? I got plenty of matches
up here. Bad way for a kid to go.
Thirty seconds, think it over."
671,TIMOTHY,671,"Good to have you back again, Chuck."
672,PERKINS,672,"You know, Colonel, you ought really
to have stayed dead. You don't know
the rules of the game anymore."
673,CHARLY,673,"No shit. Eight years ago, you send
me to kill Daedalus and this clown.
Now you're working *with* him."
674,PERKINS,674,"Budget cuts, remember? Congress
blinded us in Eastern Europe, Central
America. Across the board, an
intelligence blackout. We had to
recruit any eyes and ears we could
find, even if it meant going to former
targets."
675,CHARLY,675,"Budget cuts... oh, God. Is *that*
what this is about...? The foot
soldiers, the tanker truck... Fuck
me, you're running a fundraiser!!"
676,CHARLY,676,"You'll get all the money you want at
the next budget hearing, won't you...?
All you need is a major terrorist
incident."
677,PERKINS,677,Interesting theory.
678,CHARLY,678,"Theory, my ass. I think some
terrorists were planning a strike.
Bought supplies from Daedalus, that's
how you knew they were coming..."
679,CHARLY,679,"No way. Don't tell me you're gonna
sit there and let them go through
with it, *just to get a budget
increase*."
680,PERKINS,680,"It's not without precedent. 1993,
remember the World Trade Center
bombing...? The CIA had advance
knowledge, don't think they didn't.
Worse, the diplomat who issued the
terrorist's visa was CIA, they
*facilitated* the bombing. Purely to
justify a budget increase. Of course,
they'd no way of knowing the
terrorists would botch the job."
681,CHARLY,681,That's not gonna happen this time...?
682,PERKINS,682,"No. This time, the terrorist event
will come off precisely as planned.
This time the terrorists can't muck
it up... because we've killed them
and taken over."
683,POCK,683,"Found these buried around the
perimeter."
684,TIMOTHY,684,Make sure you get all of them.
685,TIMOTHY,685,"Chuck, you give me the fuck of my
life then try to stick me, come back
from the dead, whack my boss... No
sense lyin', I'm miffed."
686,CHARLY,686,"So what's the plan? What's going out
in the tanker?"
687,CHARLY,687,"What's the plan? I'm gonna die, I
wanna know."
688,TIMOTHY,688,You wanna know the plan?
689,TIMOTHY,689,"Santa Claus -- small town U.S.A.
personified. We drive the chemical
tanker in tonight, park it. Add a
catalyst, chain reaction, it goes
hot. We evacuate. The mix heats
overnight, goes critical at 312
degrees Celsius. 8:00 Christmas
morning... Main Street looks like a
meteor strike."
690,HENESSEY,690,"Are you fucking insane? You're talking
about 10,000 people!!"
691,CHARLY,691,"Easy, Mitch."
692,CHARLY,692,How you gonna blame it on terrorists?
693,TIMOTHY,693,"Those roads are treacherous this
time of year. When we dump a car to
the bottom of a ravine, with the
corpse of Imn Al Rahman in it... get
the picture?"
694,CHARLY,694,"Listen to me, Timothy. Please. Let
my kid go."
695,TIMOTHY,695,Why? For old times' sake...?
696,CHARLY,696,"Goddamn you, *look at her eyes*..."
697,TIMOTHY,697,And why exactly should I do that...?
698,CHARLY,698,"Because they're yours, motherfucker."
699,CHARLY,699,"That night in Paris, I got pregnant.
The little girl's your daughter."
700,TIMOTHY,700,Priceless. Can't believe it...
701,TIMOTHY,701,"Kid's down there. What it is, Charly,
they're gonna find you both frozen
to death in the woods. Suicide pact."
702,CHARLY,702,"She's no risk, Timothy, *let her
go*."
703,TIMOTHY,703,"The freezer's downstairs, Charly.
Let's get it done."
704,HENESSEY,704,I'll wait for you to rescue me.
705,CHARLY,705,Be just a minute.
706,TIMOTHY,706,"Shit, this place is loaded with fumes,
nobody light a fucking match. You
check her for flammables?"
707,GUN GUARD,707,Checked her for colon cancer.
708,CAITLIN,708,Mommy...
709,CHARLY,709,"Shhhhh. Mommy's here, it's okay.
Safe and snug... what comes next,
huh...? What's the next part?"
710,CAITLIN,710,"...bug in a rug... man with white
hair... says the same thing you say..."
711,CHARLY,711,"We're going to take a nap together,
Cate. You can have your dolly, and
Mommy will be next to you, how's
that? It'll be like bears in winter.
When they get cold, see, they fall
deep, deep asleep..."
