,character,line #,line
127,OBI-WAN,127,"If you'd spend as much time
working on your saber skills as
you do on your wit, young Padawan,
you would rival Master Yoda as a
swordsman."
128,ANAKIN,128,I thought I already did.
129,OBI-WAN,129,"Only in your mind, my very young
apprentice. Careful!! Hey, easy!!"
130,ANAKIN,130,"Sorry, I forgot you don't like
flying, Master."
131,OBI-WAN,131,"I don't mind flying... but
what you're doing is suicide!"
132,ANAKIN,132,"Master, you know I've been flying
since before I could walk. I'm very
good at this."
133,OBI-WAN,133,Just slow down!
134,"OBI-WAN
(continuing)",134,Wait! Don't go in there!
135,"OBI-WAN
(continuing)",135,"You know I don't like it when you
do that!"
136,ANAKIN,136,"Sorry, Master. Don't worry, this
guy's gonna kill himself any
minute now!"
137,OBI-WAN,137,"What are you doing? He's gonna
blast me!"
138,ANAKIN,138,Right - this isn't working.
139,OBI-WAN,139,That was too close!
140,ANAKIN,140,Clear that!
141,OBI-WAN,141,What??
142,ANAKIN,142,"Clear the flag! We're losing
power! Hurry!"
143,OBI-WAN,143,"Whooooaaa! Don't do that! I
don't  like it when you do that!"
144,ANAKIN,144,"So sorry, Master."
145,OBI-WAN,145,"It's dangerous near those power
couplings! Slow down! Don't go
through there!"
146,"OBI-WAN
(continuing)",146,"Yiiii, what are you doing?"
147,ANAKIN,147,"Sorry, Master!"
148,"OBI-WAN
(sarcastically)",148,"Oh, that was good..."
149,ANAKIN,149,That was crazy!!!
150,"ANAKIN
(continuing)",150,"Ahh, damn."
151,OBI-WAN,151,Stop!!
152,ANAKIN,152,"No, we can make it."
153,OBI-WAN,153,"I'm crazy... I'm crazy... I'm
crazy."
154,ANAKIN,154,But it worked... we made it.
155,"OBI-WAN
(angrily)",155,"It didn't work... we've stalled!
And you almost got us killed!"
156,ANAKIN,156,I think we're still alive.
157,"OBI-WAN
(very angrily)",157,It was stupid!
158,"ANAKIN
(sheepishly)",158,I could have made it...
159,"OBI-WAN
(furious)",159,"But you didn't!!! And now we've
lost him."
160,ANAKIN,160,No we didnt...
161,OBI-WAN,161,"Where are you going?! He went
down there, the other way."
162,ANAKIN,162,This is a shortcut... I think.
163,OBI-WAN,163,"What do you mean, You think?
What kind of shortcut?! He went
completely the other way! Youve
lost him!"
164,ANAKIN,164,"Master, if we keep this chase
going, that creeps gonna end up
deep fried. Personally, Id very
much like to find out who in the
hell he is and who hes working
for..."
165,"OBI-WAN
(sarcastic)",165,"Oh, so thats why were going in
the wrong direction."
166,"OBI-WAN
(continuing)",166,"Well, you lost him."
167,ANAKIN,167,"Im deeply sorry, Master."
168,"ANAKIN
(continuing)",168,Excuse me for a moment.
169,OBI-WAN,169,Anakin!
170,ANAKIN,170,"She went into that club, Master."
171,OBI-WAN,171,Patience.
172,OBI-WAN,172,Here. Next time try not to lose it.
173,ANAKIN,173,"Sorry, Master."
174,OBI-WAN,174,"A Jedi's saber is his most
precious possession."
175,ANAKIN,175,"Yes, Master."
176,OBI-WAN,176,"He must keep it with him at all
times."
177,ANAKIN,177,"I know, Master."
178,OBI-WAN,178,This weapon is your life!
179,ANAKIN,179,I've heard this lesson before...
180,OBI-WAN,180,"But, you haven't learned anything,
Anakin."
181,ANAKIN,181,"I try, Master."
182,OBI-WAN,182,"Why do I think you are going to be
the death of me?!"
183,ANAKIN,183,"Don't say that Master... You're
the closest thing I have to a
father... I love you. I don't want
to cause you pain."
184,OBI-WAN,184,Then why don't you listen to me?!
185,ANAKIN,185,"I will. I'll do better, I promise."
186,OBI-WAN,186,Do you see him him?
187,ANAKIN,187,I think he's a she...
188,OBI-WAN,188,Then be extra careful...
189,(nods to a room),189,Check it out.
190,ANAKIN,190,"Where are you going, Master?"
191,OBI-WAN,191,To get a drink.
192,ELAN SLEAZEBAGGANO,192,Wanna buy some death sticks?
193,OBI-WAN,193,"You don't want to sell me death-
sticks."
194,ELAN,194,"I don't want to sell you death-
sticks."
195,OBI-WAN,195,"You want to go home and rethink
your life."
196,ELAN,196,"I want to go home and rethink my
life."
197,ANAKIN,197,"Easy... Official business. Go
back to your drinks."
198,OBI-WAN,198,"Do you know who it was you were
trying to kill?"
199,ZAM WESSEL,199,The Senator from Naboo.
200,OBI-WAN,200,Who hired you?
201,ZAM WESSEL,201,It was just a job.
202,ANAKIN,202,Tell us!
203,ZAM WESSEL,203,"That Senator's gonna die soon
anyway, and the next one won't
make the same mistake I did..."
204,OBI-WAN,204,"This wound's going to need
treatment."
205,ANAKIN,205,"Who hired you? Tell us... tell us
now!"
206,ZAM,206,It was a Bounty Hunter called...
207,OBI-WAN,207,Toxic Dart...
208,PADMÉ,208,"Representative Binks. I know I can
count on you."
209,JAR JAR,209,Yousa betchen mesa bottums.
210,PADMÉ,210,What?!
211,"JAR JAR
(coughs, recovers)",211,"Oh, pardone-ay, Senator. I mean,
I am honoured to accept this heavy
burden. I take on this
responsibility with deep humility
tinged with an overwhelming pride."
212,(pompously),212,"It is not every day that I am
called upon to..."
213,PADMÉ,213,"You're a good friend, Jar Jar. I
don't wish to hold you up. I'm
sure you have a great deal to do."
214,JAR JAR,214,"Of course, M'lady."
215,PADMÉ,215,I do not like this idea of hiding.
216,ANAKIN,216,"Don't worry. Now that the Council
has ordered an investigation, it
won't take Master Obi-Wan long to
find that bounty hunter."
217,"PADMÉ
(frustrated)",217,"I haven't worked for a year to
defeat the ""Military Creation Act""
not to be here when its fate is
decided."
218,ANAKIN,218,"Sometimes we have to let go of our
pride and do what is requested of
us."
